date,margin_balance,margin_buy
2024-01-02 00:00:00,7818542268.0,140663536.0
2024-01-03 00:00:00,7801185147.0,273783971.0
2024-01-04 00:00:00,7735228774.0,185472081.0
2024-01-05 00:00:00,7708701369.0,150966947.0
2024-01-08 00:00:00,7692540229.0,85825700.0
2024-01-09 00:00:00,7660487284.0,75833813.0
2024-01-10 00:00:00,7626372762.0,109694459.0
2024-01-11 00:00:00,7624092593.0,184067319.0
2024-01-12 00:00:00,7599812725.0,88552273.0
2024-01-15 00:00:00,7641848711.0,104949733.0
2024-01-16 00:00:00,7594758069.0,97817452.0
2024-01-17 00:00:00,7588085332.0,80854269.0
2024-01-18 00:00:00,7587271174.0,168637084.0
2024-01-19 00:00:00,7546815756.0,97315460.0
2024-01-22 00:00:00,7476279274.0,96314898.0
2024-01-23 00:00:00,7538789429.0,427940255.0
2024-01-24 00:00:00,7511689462.0,291632201.0
2024-01-25 00:00:00,7633175598.0,417904358.0
2024-01-26 00:00:00,7544711292.0,196408289.0
2024-01-29 00:00:00,7505250676.0,144992125.0
2024-01-30 00:00:00,7483682425.0,280976234.0
2024-01-31 00:00:00,7444859605.0,254265920.0
2024-02-01 00:00:00,7522746893.0,462992535.0
2024-02-02 00:00:00,7524582806.0,270303400.0
2024-02-05 00:00:00,7404913340.0,295536162.0
2024-02-06 00:00:00,7523735856.0,423956617.0
2024-02-07 00:00:00,7465385399.0,345530604.0
2024-02-08 00:00:00,7483331438.0,478222624.0
2024-02-19 00:00:00,7757681319.0,888297638.0
2024-02-20 00:00:00,7911043549.0,563508071.0
2024-02-21 00:00:00,7906661135.0,345407163.0
2024-02-22 00:00:00,7809802722.0,628871865.0
2024-02-23 00:00:00,7796152005.0,406191033.0
2024-02-26 00:00:00,7870695200.0,628959109.0
2024-02-27 00:00:00,7897374977.0,818952904.0
2024-02-28 00:00:00,8089474522.0,949406721.0
2024-02-29 00:00:00,8022799623.0,569613895.0
2024-03-01 00:00:00,8239891344.0,1189578661.0
2024-03-04 00:00:00,8236297719.0,759203760.0
2024-03-05 00:00:00,8082508805.0,909523572.0
2024-03-06 00:00:00,8194172776.0,728669915.0
2024-03-07 00:00:00,8204181656.0,587974769.0
2024-03-08 00:00:00,8233600160.0,424596085.0
2024-03-11 00:00:00,8158172720.0,355247375.0
2024-03-12 00:00:00,8119173776.0,364716106.0
2024-03-13 00:00:00,8130302619.0,351875573.0
2024-03-14 00:00:00,8056687996.0,250142971.0
2024-03-15 00:00:00,8129814611.0,340309774.0
2024-03-18 00:00:00,8196393989.0,440034989.0
2024-03-19 00:00:00,8118497821.0,235878118.0
2024-03-20 00:00:00,8190828877.0,717640406.0
2024-03-21 00:00:00,8097773928.0,654093656.0
2024-03-22 00:00:00,8164276818.0,437673990.0
2024-03-25 00:00:00,8144956427.0,409530800.0
2024-03-26 00:00:00,8039998926.0,286090438.0
2024-03-27 00:00:00,8058020503.0,270524708.0
2024-03-28 00:00:00,8002349676.0,525748041.0
2024-03-29 00:00:00,7985945801.0,293633340.0
2024-04-01 00:00:00,8053324962.0,318324483.0
2024-04-02 00:00:00,8000565894.0,177104273.0
2024-04-03 00:00:00,7944105603.0,147419569.0
2024-04-08 00:00:00,7933475514.0,122231786.0
2024-04-09 00:00:00,7934057893.0,108119599.0
2024-04-10 00:00:00,7915678027.0,158915932.0
2024-04-11 00:00:00,7917157097.0,187546342.0
2024-04-12 00:00:00,7901676869.0,124554041.0
2024-04-15 00:00:00,7906979193.0,151416622.0
2024-04-16 00:00:00,7897828786.0,149651274.0
2024-04-17 00:00:00,7950065554.0,237956612.0
